branch_id,branch_name,kota,provinsi,average_rating,total_transactions
44502,Kimia Farma - Apotek,Manado,Sulawesi Utara,3.9865591397849456,372
40097,Kimia Farma - Klinik & Apotek,Deli Serdang,Sumatera Utara,3.9865435356200556,379
16596,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,3.9865384615384616,416
90382,Kimia Farma - Apotek,Kuningan,Jawa Barat,3.9865000000000022,400
23248,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,3.9864361702127673,376
72479,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,3.9863291139240498,395
74277,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,3.986284289276806,401
90913,Kimia Farma - Apotek,Gorontalo,Gorontalo,3.986259541984734,393
84443,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,3.9862359550561797,356
65060,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,3.986206896551725,406
13483,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,3.986182669789228,427
77603,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,3.9861809045226138,398
81108,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,3.9861788617886176,369
84975,Kimia Farma - Klinik-Apotek-Laboratorium,Bontang,Kalimantan Timur,3.9858757062146912,354
91361,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,3.9858611825192818,389
75553,Kimia Farma - Apotek,Ciamis,Jawa Barat,3.9858190709046442,409
31494,Kimia Farma - Klinik-Apotek-Laboratorium,Gorontalo,Gorontalo,3.9857894736842119,380
17447,Kimia Farma - Klinik & Apotek,Palangkaraya,Kalimantan Tengah,3.9857831325301207,415
25219,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,3.9857142857142844,392
53822,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,3.9857142857142818,392
55351,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,3.9856382978723386,376
85807,Kimia Farma - Klinik-Apotek-Laboratorium,Palembang,Sumatera Selatan,3.985609756097559,410
98548,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,3.9856041131105409,389
76351,Kimia Farma - Apotek,Palu,Sulawesi Tengah,3.9855477855477845,429
39746,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,3.9855227882037512,373
76470,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9855191256830595,366
59220,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,3.9854395604395614,364
66153,Kimia Farma - Apotek,Solok,Sumatera Barat,3.9854320987654304,405
65025,Kimia Farma - Apotek,Denpasar,Bali,3.9853801169590652,342
12733,Kimia Farma - Klinik & Apotek,Tarakan,Kalimantan Utara,3.9852941176470584,374
79907,Kimia Farma - Klinik & Apotek,Samarinda,Kalimantan Timur,3.9852534562211961,434
91100,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9850855745721256,409
24143,Kimia Farma - Apotek,Purwakarta,Jawa Barat,3.9850253807106615,394
31337,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,3.9850000000000008,380
21410,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,3.9849865951742616,373
25390,Kimia Farma - Apotek,Cikampek,Jawa Barat,3.9849740932642495,386
65947,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,3.9848806366047755,377
51463,Kimia Farma - Apotek,Ternate,Maluku Utara,3.984848484848484,396
58323,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,3.9847880299251845,401
23225,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,3.9847715736040605,394
61804,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,3.9844155844155833,385
84205,Kimia Farma - Klinik & Apotek,Sorong,Papua Barat,3.98440594059406,404
38373,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,3.9843835616438357,365
99758,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,3.9841860465116254,430
38076,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,3.9841432225063946,391
98748,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,3.9840909090909085,440
89566,Kimia Farma - Apotek,Pariaman,Sumatera Barat,3.9840101522842648,394
48257,Kimia Farma - Apotek,Bandung,Jawa Barat,3.983959899749375,399
18465,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,3.9837647058823529,425
67955,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,3.9836585365853647,410
42753,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,3.9836363636363661,385
41125,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,3.9835897435897443,390
18345,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,3.9835025380710696,394
37915,Kimia Farma - Klinik & Apotek,Cianjur,Jawa Barat,3.9834975369458139,406
85937,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,3.9834239130434765,368
11344,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,3.9833759590792823,391
37062,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,3.9833333333333347,372
68218,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,3.983289817232377,383
94373,Kimia Farma - Klinik-Apotek-Laboratorium,Malang,Jawa Timur,3.9832487309644695,394
35365,Kimia Farma - Apotek,Pariaman,Sumatera Barat,3.9832151300236434,423
49050,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,3.983206106870226,393
30333,Kimia Farma - Apotek,Bekasi,Jawa Barat,3.9830238726790466,377
92076,Kimia Farma - Apotek,Batam,Kepulauan Riau,3.9829850746268645,335
85216,Kimia Farma - Apotek,Purwakarta,Jawa Barat,3.9829457364341048,387
95530,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,3.9829396325459308,381
57026,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,3.9829145728643214,398
17476,Kimia Farma - Apotek,Jambi,Jambi,3.9829081632653081,392
98560,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,3.9829081632653067,392
99442,Kimia Farma - Apotek,Cikampek,Jawa Barat,3.9828947368421046,380
84869,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,3.9828877005347603,374
68556,Kimia Farma - Apotek,Bekasi,Jawa Barat,3.9828282828282817,396
68961,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,3.9828205128205152,390
74029,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,3.9828042328042308,378
51302,Kimia Farma - Apotek,Cikampek,Jawa Barat,3.9827014218009462,422
93702,Kimia Farma - Apotek,Jayapura,Papua,3.9826972010178077,393
80341,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,3.9826923076923095,364
73978,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,3.9826923076923086,364
50148,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,3.98258575197889,379
49438,Kimia Farma - Apotek,Ternate,Maluku Utara,3.9825136612021854,366
57523,Kimia Farma - Klinik & Apotek,Solok,Sumatera Barat,3.9824691358024706,405
89952,Kimia Farma - Klinik & Apotek,Manado,Sulawesi Utara,3.9824,375
35437,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,3.9823848238482396,369
20735,Kimia Farma - Klinik & Apotek,Denpasar,Bali,3.982323232323234,396
82184,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,3.9823218997361476,379
18484,Kimia Farma - Apotek,Karawang,Jawa Barat,3.9823076923076908,390
90421,Kimia Farma - Klinik-Apotek-Laboratorium,Cianjur,Jawa Barat,3.982142857142859,392
81451,Kimia Farma - Apotek,Probolinggo,Jawa Timur,3.9821243523316068,386
76476,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,3.9819753086419736,405
57142,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9819277108433728,415
43248,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,3.9819070904645457,409
87272,Kimia Farma - Klinik-Apotek-Laboratorium,Pekanbaru,Riau,3.9818181818181815,385
90214,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,3.9817042606516266,399
46757,Kimia Farma - Apotek,Cianjur,Jawa Barat,3.9816489361702123,376
30119,Kimia Farma - Apotek,Palembang,Sumatera Selatan,3.9816062176165787,386
60459,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,3.9815934065934093,364
23576,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,3.9815668202764969,434
46269,Kimia Farma - Klinik-Apotek-Laboratorium,Pekanbaru,Riau,3.9815303430079148,379
49758,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,3.9814070351758812,398
22360,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,3.9813953488372089,387
48300,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,3.9813471502590665,386
83196,Kimia Farma - Klinik & Apotek,Medan,Sumatera Utara,3.981250000000002,416
27440,Kimia Farma - Klinik & Apotek,Purwokerto,Jawa Tengah,3.9812500000000006,368
68933,Kimia Farma - Apotek,Bogor,Jawa Barat,3.9812195121951226,410
30205,Kimia Farma - Klinik-Apotek-Laboratorium,Padang,Sumatera Barat,3.9811414392059556,403
31318,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,3.9811083123425703,397
44302,Kimia Farma - Klinik & Apotek,Deli Serdang,Sumatera Utara,3.9810734463276849,354
53570,Kimia Farma - Klinik & Apotek,Padang Sidempuan,Sumatera Utara,3.981034482758619,406
73957,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,3.9809399477806764,383
85946,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,3.9808184143222487,391
86474,Kimia Farma - Klinik & Apotek,Tebing Tinggi,Sumatera Utara,3.980789473684212,380
65697,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,3.980668257756566,419
17192,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,3.9805970149253724,335
55077,Kimia Farma - Klinik-Apotek-Laboratorium,Tarakan,Kalimantan Utara,3.9805418719211807,406
35964,Kimia Farma - Apotek,Lhokseumawe,Aceh,3.9804749340369407,379
70952,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,3.98042328042328,378
30475,Kimia Farma - Klinik & Apotek,Kotamobagu,Sulawesi Utara,3.9803827751196166,418
57974,Kimia Farma - Klinik & Apotek,Medan,Sumatera Utara,3.980352644836274,397
92836,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,3.9802992518703264,401
76442,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,3.98016304347826,368
36412,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,3.9801608579088468,373
53294,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,3.9801020408163241,392
63815,Kimia Farma - Apotek,Sukabumi,Jawa Barat,3.9800554016620491,361
46542,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9800539083557931,371
64359,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,3.9800518134715031,386
51033,Kimia Farma - Klinik-Apotek-Laboratorium,Pematangsiantar,Sumatera Utara,3.980049261083745,406
39160,Kimia Farma - Apotek,Garut,Jawa Barat,3.9799511002444969,409
12707,Kimia Farma - Klinik & Apotek,Palu,Sulawesi Tengah,3.979947916666668,384
30640,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,3.9799450549450563,364
69280,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,3.9798994974874371,398
89035,Kimia Farma - Klinik-Apotek-Laboratorium,Cianjur,Jawa Barat,3.979889807162535,363
69565,Kimia Farma - Apotek,Pariaman,Sumatera Barat,3.9798004987531179,401
74857,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,3.9796992481203022,399
53257,Kimia Farma - Apotek,Cikampek,Jawa Barat,3.9796791443850266,374
35857,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,3.979629629629629,378
44691,Kimia Farma - Klinik & Apotek,Jambi,Jambi,3.979411764705882,408
27076,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,3.9794044665012409,403
50288,Kimia Farma - Apotek,Ternate,Maluku Utara,3.9793911007025762,427
28696,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,3.9793478260869581,368
41213,Kimia Farma - Klinik-Apotek-Laboratorium,Langsa,Aceh,3.9792176039119811,409
13853,Kimia Farma - Klinik & Apotek,Langsa,Aceh,3.97917737789203,389
68621,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,3.9791122715404708,383
71911,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,3.9790884718498676,373
46118,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,3.9790094339622644,424
60888,Kimia Farma - Apotek,Bekasi,Jawa Barat,3.9789598108747084,423
36671,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,3.9789041095890414,365
31305,Kimia Farma - Apotek,Sibolga,Sumatera Utara,3.9788043478260859,368
32294,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,3.9786967418546384,399
17732,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,3.9785900783289807,383
44522,Kimia Farma - Klinik & Apotek,Langsa,Aceh,3.978552278820374,373
92598,Kimia Farma - Klinik & Apotek,Bontang,Kalimantan Timur,3.9784061696658077,389
49545,Kimia Farma - Klinik & Apotek,Tarakan,Kalimantan Utara,3.9783475783475777,351
57489,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,3.9782608695652191,368
41131,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,3.9782608695652155,414
36450,Kimia Farma - Apotek,Indramayu,Jawa Barat,3.9780303030303044,396
99984,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,3.9780246913580259,405
47384,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,3.9779702970297039,404
49258,Kimia Farma - Klinik & Apotek,Langsa,Aceh,3.9779614325068864,363
33460,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,3.9779448621553892,399
83651,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,3.9778061224489809,392
18983,Kimia Farma - Apotek,Solok,Sumatera Barat,3.9778048780487794,410
97974,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,3.9777777777777787,378
40682,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,3.9776923076923074,390
78878,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,3.9776623376623381,385
22132,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,3.9775456919060024,383
12560,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,3.9774358974358961,390
87965,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,3.9774358974358961,390
42692,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,3.9774025974025959,385
12558,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,3.9773269689737476,419
20102,Kimia Farma - Apotek,Pekanbaru,Riau,3.9772602739726035,365
51255,Kimia Farma - Klinik-Apotek-Laboratorium,Gorontalo,Gorontalo,3.9772486772486779,378
91503,Kimia Farma - Apotek,Solok,Sumatera Barat,3.9771505376344103,372
74030,Kimia Farma - Apotek,Bitung,Sulawesi Utara,3.9771289537712886,411
27968,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,3.9769820971867031,391
55543,Kimia Farma - Klinik & Apotek,Lhokseumawe,Aceh,3.9769620253164573,395
48439,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,3.9769230769230779,416
90512,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,3.9769021739130435,368
62328,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,3.9768447837150118,393
27750,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,3.9767088607594969,395
51314,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,3.9766990291262134,412
17977,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,3.9766756032171577,373
41750,Kimia Farma - Apotek,Ciamis,Jawa Barat,3.9766749379652606,403
78489,Kimia Farma - Klinik & Apotek,Kotamobagu,Sulawesi Utara,3.9765432098765441,405
86446,Kimia Farma - Apotek,Bitung,Sulawesi Utara,3.9764857881136977,387
95541,Kimia Farma - Apotek,Jambi,Jambi,3.9764705882352964,391
55377,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,3.9764127764127752,407
87938,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,3.9764102564102561,390
65622,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,3.9761904761904776,378
46485,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,3.976167076167076,407
76209,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9761658031088079,386
73875,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,3.976139410187669,373
68446,Kimia Farma - Klinik-Apotek-Laboratorium,Lubuklinggau,Sumatera Selatan,3.9761273209549071,377
84382,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9760722347629796,443
20598,Kimia Farma - Apotek,Bitung,Sulawesi Utara,3.9760705289672553,397
98443,Kimia Farma - Apotek,Banda Aceh,Aceh,3.9759803921568642,408
90384,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,3.9758269720101791,393
99669,Kimia Farma - Apotek,Palu,Sulawesi Tengah,3.9758269720101782,393
13270,Kimia Farma - Klinik-Apotek-Laboratorium,Jambi,Jambi,3.9758024691358016,405
30291,Kimia Farma - Apotek,Manado,Sulawesi Utara,3.9757653061224483,392
26841,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,3.9756892230576435,399
32320,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9756032171581759,373
40313,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,3.9755905511811003,381
26394,Kimia Farma - Klinik-Apotek-Laboratorium,Gorontalo,Gorontalo,3.9755555555555562,405
28703,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,3.9753807106598984,394
96065,Kimia Farma - Apotek,Karawang,Jawa Barat,3.9752551020408169,392
22275,Kimia Farma - Apotek,Ambon,Maluku,3.9751256281407041,398
69003,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,3.9750649350649323,385
57235,Kimia Farma - Klinik & Apotek,Manado,Sulawesi Utara,3.9750642673521877,389
96555,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,3.9750642673521859,389
38462,Kimia Farma - Klinik-Apotek-Laboratorium,Palangkaraya,Kalimantan Tengah,3.9750629722921924,397
49588,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9750000000000028,396
30295,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,3.9749999999999988,360
12787,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,3.9749999999999988,356
83398,Kimia Farma - Klinik & Apotek,Bontang,Kalimantan Timur,3.9749999999999983,392
61422,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,3.97493670886076,395
27998,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,3.9749347258485654,383
17510,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,3.9748648648648657,370
99735,Kimia Farma - Apotek,Banda Aceh,Aceh,3.9748201438848918,417
52666,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,3.9748129675810469,401
86997,Kimia Farma - Klinik-Apotek-Laboratorium,Pariaman,Sumatera Barat,3.9746305418719206,406
39499,Kimia Farma - Apotek,Denpasar,Bali,3.9745635910224424,401
16311,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9744565217391274,368
97894,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,3.9743523316062173,386
58073,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,3.9742268041237141,388
19498,Kimia Farma - Klinik-Apotek-Laboratorium,Madiun,Jawa Timur,3.9742105263157907,380
47349,Kimia Farma - Klinik-Apotek-Laboratorium,Indramayu,Jawa Barat,3.9742105263157903,380
30970,Kimia Farma - Apotek,Purwakarta,Jawa Barat,3.9741463414634128,410
18525,Kimia Farma - Klinik-Apotek-Laboratorium,Dumai,Riau,3.9741092636579576,421
44209,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,3.9740947075208926,359
89043,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,3.9740648379052366,401
14756,Kimia Farma - Apotek,Ciamis,Jawa Barat,3.9740384615384583,416
34393,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,3.9739999999999993,400
13862,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,3.9739690721649463,388
17712,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,3.9739255014326633,349
12369,Kimia Farma - Apotek,Ciamis,Jawa Barat,3.9738161559888581,359
63092,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,3.9736292428198405,383
89229,Kimia Farma - Klinik-Apotek-Laboratorium,Tarakan,Kalimantan Utara,3.9736000000000002,375
49902,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,3.9735999999999994,375
73969,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,3.9734643734643722,407
14469,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,3.9732620320855641,374
96304,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,3.9732499999999988,400
25432,Kimia Farma - Apotek,Cirebon,Jawa Barat,3.9731645569620282,395
52192,Kimia Farma - Apotek,Karawang,Jawa Barat,3.9731266149870774,387
40960,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,3.9730458221024243,371
56342,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9729885057471259,348
12406,Kimia Farma - Apotek,Bitung,Sulawesi Utara,3.9729870129870135,385
83975,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,3.9729528535980156,403
67921,Kimia Farma - Apotek,Ternate,Maluku Utara,3.9729323308270668,399
91701,Kimia Farma - Klinik-Apotek-Laboratorium,Kupang,Nusa Tenggara Timur,3.9728997289972887,369
90714,Kimia Farma - Klinik & Apotek,Cikampek,Jawa Barat,3.9727762803234508,371
17567,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,3.9727027027027035,370
20966,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,3.9726804123711341,388
45903,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,3.9726218097447776,431
66696,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,3.9725388601036244,386
89609,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,3.9721227621483384,391
47407,Kimia Farma - Klinik-Apotek-Laboratorium,Bogor,Jawa Barat,3.9720873786407771,412
48072,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,3.9720108695652181,368
57349,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,3.9720108695652172,368
59955,Kimia Farma - Apotek,Madiun,Jawa Timur,3.9720101781170469,393
41296,Kimia Farma - Klinik-Apotek-Laboratorium,Samarinda,Kalimantan Timur,3.9719999999999991,400
81487,Kimia Farma - Apotek,Lhokseumawe,Aceh,3.9719251336898407,374
53053,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9718346253229981,387
24713,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,3.9716455696202528,395
98041,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,3.9716180371352792,377
64516,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,3.9715990453460619,419
68894,Kimia Farma - Apotek,Madiun,Jawa Timur,3.9715025906735741,386
76515,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,3.9714285714285724,350
76433,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,3.9714285714285684,420
29922,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,3.9713603818615746,419
74649,Kimia Farma - Klinik & Apotek,Dumai,Riau,3.9713592233009707,412
93879,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,3.9713580246913547,405
28892,Kimia Farma - Klinik-Apotek-Laboratorium,Samarinda,Kalimantan Timur,3.9711779448621565,399
15917,Kimia Farma - Apotek,Semarang,Jawa Tengah,3.971090047393365,422
83104,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,3.9710256410256428,390
45284,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,3.9710256410256415,390
82095,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,3.9709239130434781,368
21754,Kimia Farma - Klinik-Apotek-Laboratorium,Pontianak,Kalimantan Barat,3.9708333333333314,408
11717,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,3.9707602339181274,342
85801,Kimia Farma - Klinik & Apotek,Langsa,Aceh,3.9706443914081171,419
27391,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,3.9704714640198513,403
72429,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,3.9704651162790672,430
68942,Kimia Farma - Apotek,Ciamis,Jawa Barat,3.9703504043126676,371
72241,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,3.9702770780856409,397
17437,Kimia Farma - Apotek,Karawang,Jawa Barat,3.9702631578947334,380
50270,Kimia Farma - Apotek,Madiun,Jawa Timur,3.9702564102564106,390
77845,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,3.9700787401574789,381
17275,Kimia Farma - Apotek,Banda Aceh,Aceh,3.9700787401574775,381
26909,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,3.9700549450549438,364
63792,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,3.9700272479564069,367
63214,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,3.9699738903394239,383
29740,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,3.9699208443271758,379
30242,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,3.969895287958114,382
66912,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,3.9698564593301429,418
35860,Kimia Farma - Apotek,Bekasi,Jawa Barat,3.9698453608247424,388
22840,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,3.9698296836982965,411
77832,Kimia Farma - Klinik-Apotek-Laboratorium,Pontianak,Kalimantan Barat,3.9697788697788683,407
69841,Kimia Farma - Apotek,Lhokseumawe,Aceh,3.969736842105263,380
67082,Kimia Farma - Apotek,Garut,Jawa Barat,3.9697297297297292,370
